conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label
1.921156560492913e+18,Sat May 10 12:15:53 +0000 2025,0,@ruslidefender bahkan ada ms glow men ,1.9211773690306399e+18,,ruslidefender,in,,0,1,0,https://x.com/undefined/status/1921177369030639928,1.7788440006797763e+18,,0.0
1.921033073128354e+18,Sat May 10 11:31:12 +0000 2025,0,@pepinpotato Anjiiii gilang MS Glow??,1.9211661269033457e+18,,pepinpotato,in,,0,1,0,https://x.com/undefined/status/1921166126903345604,1.7106851659227382e+18,,0.0
1.9211612786108744e+18,Sat May 10 11:11:56 +0000 2025,11,oyi lapo yo produk gawe lanang e MS glow iku jeneng e MS glow for men?? Kok ga ebes glow?? Kan pasangan e emes iku ebes hehe,1.9211612786108744e+18,,,in,,1,16,2,https://x.com/undefined/status/1921161278610874489,1.1594003584828334e+18,,0.0
1.9210328209247685e+18,Sat May 10 08:14:45 +0000 2025,0,@pengenjdindomie Kurang paham kalo gua cukup beli paket ms glow for men aja udh walau males makenya wkw,1.921116686603715e+18,,pengenjdindomie,in,,0,1,0,https://x.com/undefined/status/1921116686603715064,1.507060186913321e+18,,0.0
1.9208175302409874e+18,Fri May 09 13:03:50 +0000 2025,1,@schfess kalau kriteria pernah beli/tertarik membeli produk ms glow ada yg mau ngisi juga tidak ya? ada reward buat 10 orang beruntung ,1.9208270476785134e+18,,schfess,in,,0,1,0,https://x.com/undefined/status/1920827047678513513,1.2992690360400937e+18,,0.0
1.9208231896570102e+18,Fri May 09 12:48:30 +0000 2025,1,aku boleh minta kesediaan temen2 buat ngisi kuesioner aku? masih butuh 100 responden lagii ada reward jugaa buat 10 orang yang beruntungkriteria usia &gt;17 tahun tertarik/pernah buat membeli produk ms glow ajaa yg mau bantu bisa replay ya nnti ku dm terimakasihh,1.9208231896570102e+18,,,in,,0,3,0,https://x.com/undefined/status/1920823189657010184,1.2992690360400937e+18,,0.0
1.9208187887419026e+18,Fri May 09 12:31:00 +0000 2025,2,sch! aku boleh minta kesediaan temen2 buat ngisi kuesioner aku? masih butuh 100 responden lagii ada reward jugaa buat 10 orang yang beruntung kriteria usia &gt;17 tahun tertarik/pernah buat membeli produk ms glow ajaa tolong replay ya nnti ku dm terimakasihh,1.9208187887419026e+18,,,in,,0,5,0,https://x.com/undefined/status/1920818788741902501,1.201673806156161e+18,,0.0
1.9198225270999616e+18,Wed May 07 09:02:26 +0000 2025,0,@jogja_base Facial nya ms glow - pricey tp ga sakit. Kl mau yg murah tp bersih - larissa,1.9200415214426076e+18,,jogja_base,in,,0,1,0,https://x.com/undefined/status/1920041521442607567,7.454375885304873e+17,,0.0
1.9200407073495e+18,Wed May 07 08:59:11 +0000 2025,0,guys mau nanyak dong refill body wash nya grace and glow tuh ada ga sih di najmia atau stuff by ms??,1.9200407073495e+18,,,in,,0,1,0,https://x.com/undefined/status/1920040707349500001,1.2228930924218286e+18,,0.0
1.9199997890618327e+18,Wed May 07 06:16:40 +0000 2025,0,Isa menantang bos MS Glow Shandy Purnamasari melakukan Sumpah Pocong dan Mubahalah. Sumpah pocong memang adat istiadat tetapi mubahalah ada dalam kitab suci Al Quran sesuai Surat Ali Imron Ayat 61. kata Isa Zega.,1.9199998084685786e+18,,detikjatim_,in,,0,1,0,https://x.com/undefined/status/1919999808468578456,1.6681832398975304e+18,,-1.0
1.9197712803723064e+18,Tue May 06 15:08:35 +0000 2025,0,teman2 minta tolong bantuannya isi kuesioner aku kurang 30 orangg plisss boleh barter dgn apapunn Kriteria cuman &gt;17 tahun memiliki ketertarikan untuk membeli produk ms glow pernah lihat review MS Glow ajaa,1.9197712803723064e+18,,,in,,0,1,0,https://x.com/undefined/status/1919771280372306330,1.2992690360400937e+18,,0.0
1.9197711554997783e+18,Tue May 06 15:08:05 +0000 2025,1,Guyss minta tolong bantuannya isi kuesioner aku kurang 30 orangg plisss boleh barter dgn apapunn Kriteria cuman &gt;17 tahun memiliki ketertarikan untuk membeli produk ms glow pernah lihat review MS Glow ajaa,1.9197711554997783e+18,,,in,,0,6,1,https://x.com/undefined/status/1919771155499778264,1.2992690360400937e+18,,0.0
1.919771072590664e+18,Tue May 06 15:07:45 +0000 2025,1,Dips! minta tolong bantuannya isi kuesioner aku kurang 30 orangg plisss boleh barter dgn apapunn Kriteria cuman &gt;17 tahun memiliki ketertarikan untuk membeli produk ms glow pernah lihat review MS Glow ajaa,1.919771072590664e+18,,,in,,0,0,0,https://x.com/undefined/status/1919771072590663843,1.2992690360400937e+18,,0.0
1.9191850227555085e+18,Mon May 05 04:18:30 +0000 2025,0,@freedoshit 1. Sunspray skintific 120ml 89k 2. Serum white dna ms.glow 99k 3. Sepatu ortuseight size 41 400k 4. Proyektor ezzrale 900k 5. Tenda bazaar 529k,1.91924529478228e+18,,freedoshit,in,,0,1,0,https://x.com/undefined/status/1919245294782280012,4475951239.0,,0.0
1.9189646102221906e+18,Sun May 04 11:58:04 +0000 2025,0,@doaibook Sekalian ttd kontrak jadi BA ms glow ya mbak,1.9189985588977828e+18,,doaibook,in,,0,0,0,https://x.com/undefined/status/1918998558897782800,1108533218.0,,1.0
1.9183740339782126e+18,Fri May 02 18:36:26 +0000 2025,0,guys mau tes ombak dulu disini ada ga cowo/pacarnya/temennya pengguna skincare ms glow for men buat jadi informan penelitian ku ada saldo e-wallet buat masing masing informan. prioritas orang bandung diluar bandung bisa di diskusikan,1.9183740339782126e+18,,,in,,0,0,0,https://x.com/undefined/status/1918374033978212726,1.094366113683497e+18,,0.0
1.9181688346259459e+18,Fri May 02 05:01:02 +0000 2025,0,aku mau beralih dari daycream daviena &amp; ms glow kira kira apaa yg baguss? camille kah? atau apaaaa ‍️‍️,1.9181688346259459e+18,,,in,,0,0,0,https://x.com/undefined/status/1918168834625945884,1.3974182751604777e+18,,0.0
1.9171537627640015e+18,Tue Apr 29 12:45:02 +0000 2025,0,@pplstrangers pacarku pake ms glow cocok,1.917198438619558e+18,,pplstrangers,in,,0,0,0,https://x.com/undefined/status/1917198438619558010,1.4736072226052137e+18,,1.0
1.9168733612145418e+18,Mon Apr 28 15:13:17 +0000 2025,0,ms glow reformula mulu semoga yang kali ini juga tetep bagus dan ga boros please,1.9168733612145418e+18,,,in,,0,0,0,https://x.com/undefined/status/1916873361214541908,1.254056633040171e+18,,0.0
1.9167031903990172e+18,Mon Apr 28 11:59:13 +0000 2025,0,@oriflake MS Glow Ini cakep banget deh di kulit cowoku,1.9168245208011085e+18,,reinmujaddidd,in,,0,0,0,https://x.com/undefined/status/1916824520801108446,1.3578252964271473e+18,,1.0
1.916722570969154e+18,Mon Apr 28 09:20:06 +0000 2025,0,@womanfeeds_id Treatment di ms glow pas lagi breakout parah. Terapisnya ngomong ya allah akehmen mba jerawate smpean cilik yo akeh loh ih gemes aku mendem iki mbak sng sebelah kene pake skincare merkuri ta ko gini tak jwb kemaren ms glow Sekali tok wes ndek ms glow.,1.9167844772102922e+18,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1916784477210292329,1.3795746969795584e+18,,1.0
1.9167031903990172e+18,Mon Apr 28 08:53:27 +0000 2025,0,@oriflake Ms glow enak gak ya ?,1.9167777737897784e+18,,reinmujaddidd,in,,0,0,0,https://x.com/undefined/status/1916777773789778354,1453442682.0,,0.0
1.9164775433032707e+18,Sun Apr 27 13:00:27 +0000 2025,0,Ada Antangin dan MS Glow di Kemenangan Alex M di #GP hari ini,1.9164775433032707e+18,,,in,,0,0,0,https://x.com/undefined/status/1916477543303270751,112678996.0,,0.0
1.9156224262827377e+18,Sat Apr 26 11:26:24 +0000 2025,1,@2rocket1 aku dulu pake ms glow dan gitu keliatan kulitku tipis bgt abis stop dan balik pake basic skincare pipiku normal lagi gada urat2 ungu kaya uletnya,1.9160914887876938e+18,,2rocket1,in,,0,0,0,https://x.com/undefined/status/1916091488787693876,2331500268.0,,-1.0
1.9156068480589294e+18,Fri Apr 25 03:28:24 +0000 2025,0,@y4sashii Hb dosting ms glow sama jolly scarlett ka,1.915608805582533e+18,,vermwouth,in,,0,0,0,https://x.com/undefined/status/1915608805582533020,1.2921178691157852e+18,,0.0
1.9150273238727724e+18,Wed Apr 23 13:26:12 +0000 2025,0,@TLD_Survive Ga punya pengalaman pakai ginian.. hehehehhe.. Terakhir kali pake skincare kayaknya 2022 awal pakai Ms glow. Setelah itu gak perna pakai lagi . Tapi malah gak perna jerawatan lagi. Ternyata kuncinya cuman di pola makan si . Ternyata masalahku cuman alergi protein berlebih,1.9150344720614733e+18,,TLD_Survive,in,,0,1,0,https://x.com/undefined/status/1915034472061473238,1.7518359588096287e+18,,-1.0
1.9149235589435028e+18,Wed Apr 23 06:22:49 +0000 2025,0,@babyluunnaa ms glow men wkwk,1.9149279238757297e+18,,babyluunnaa,in,,0,0,0,https://x.com/undefined/status/1914927923875729589,3114295140.0,,0.0
1.9148513040711724e+18,Wed Apr 23 01:18:21 +0000 2025,0,apa balik pake ms glow lgi yah,1.9148513040711724e+18,,,in,,0,0,0,https://x.com/undefined/status/1914851304071172378,1.2832522792067973e+18,,0.0
1.9147868824809556e+18,Tue Apr 22 21:20:10 +0000 2025,0,@sherlyaurexl Akuu ada hb dosting ms glow segel sama preloved kaa. Ada scarlett yg jolly,1.914791362152817e+18,,adaapanyax,in,,0,0,0,https://x.com/undefined/status/1914791362152816777,1.2921178691157852e+18,,0.0
1.9146806083302444e+18,Tue Apr 22 14:05:11 +0000 2025,0,@gdssyyy Aku ada ms glow kaaa segel new,1.9146818958935247e+18,,gdssyyy,in,,0,1,0,https://x.com/undefined/status/1914681895893524815,1.2921178691157852e+18,,0.0
1.9143026255094866e+18,Tue Apr 22 05:18:45 +0000 2025,0,@365days_of_Step @tanyakanrl ns- MS Glow kayaknya,1.9145494152197489e+18,,365days_of_Step,in,,0,0,0,https://x.com/undefined/status/1914549415219748977,1.3789266439352525e+18,,0.0
1.9143026255094866e+18,Tue Apr 22 03:27:26 +0000 2025,7,@tanyakanrl sbnernya bnyak brand yg ngomongin empowerment tapi sejauh ini baru ms glow yg nyorot langsung,1.9145213990935475e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1914521399093547410,1624497414.0,,1.0
1.9143026255094866e+18,Tue Apr 22 03:19:57 +0000 2025,56,@tanyakanrl wardah jga iya bedanya dia normalize hijab di beauty world klo ms glow lgsg angkat orangnya,1.914519517038072e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1914519517038072124,1203080990.0,,0.0
1.913819293034447e+18,Mon Apr 21 01:02:27 +0000 2025,0,@womanfeeds_id Fw: scora salcyid acid Toner: hadalabo gold Serum: azarine vit c (kadang kadang Ss: JJ glow (dari ms glow),1.9141225255689093e+18,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1914122525568909361,1.651050925459673e+18,,0.0
1.9139931383578957e+18,Sun Apr 20 16:28:19 +0000 2025,0,Eh pusing bgt naik polish ms glow fragrance nya kenceng,1.9139931383578957e+18,,,in,,0,1,0,https://x.com/undefined/status/1913993138357895602,1.4524961991649853e+18,,-1.0
1.9138086571686508e+18,Sun Apr 20 12:43:18 +0000 2025,0,@AndreansKyu Kalau ga bener ms glow punya akademi drift jga di jakarta cba deh cek yt nya ridwan hanif dia pernah ngeliput itu,1.9139365141255373e+18,,AndreansKyu,in,,0,1,0,https://x.com/undefined/status/1913936514125537303,3152160518.0,,0.0
1.9134160383533796e+18,Sat Apr 19 15:07:12 +0000 2025,0,@loveliyraa @aceaurs @tanyarlfes bebass si jell ga ditimpa bedak oke ditimpa bedak juga makin oke tp krn aku orangnya males ngebersihin apalagi pas mau sholat jd aku prefer gk ditimpa bedak tp kadang aku juga ditimpa bedak kokk. Btw klo yg ms glow dia gak luntur kok jd aman aman aja klo gk ditimpa bedak,1.9136103388947497e+18,,loveliyraa,in,,0,1,0,https://x.com/undefined/status/1913610338894749734,1.674285011594535e+18,,1.0
1.9130610258821862e+18,Fri Apr 18 02:44:26 +0000 2025,0,lucu bgt anjay curhat skincare sm admin ms glow cabang yg ada ditempat aku trs mba nya minta save2an pake nomer pribadi mba nya biar lebih gampang bahasnya,1.9130610258821862e+18,,,in,,0,0,0,https://x.com/undefined/status/1913061025882186212,1.8110001686885908e+18,,1.0
1.9128575789647631e+18,Thu Apr 17 15:09:38 +0000 2025,0,@convomf masih setia ms glow + serum dr some bye mi snail truecica,1.9128861737664722e+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1912886173766472169,1.0195560442703299e+18,,1.0
1.9127135765001057e+18,Thu Apr 17 03:43:47 +0000 2025,3,{mu} aku udah pake semua skincare tapi masih ga ada yang cocok kulit ku terlalu bafak kayaknya. Kalo skincare paketan kaya ms glow itu works ga yaa?? ,1.9127135765001057e+18,,,in,,0,13,0,https://x.com/undefined/status/1912713576500105713,8.668022724323e+17,,0.0
1.9125950852310753e+18,Wed Apr 16 19:52:57 +0000 2025,1,malamm adakah yg mau bantu ngisi Kuesioner akuu? feel free kalo mau barterr Aku butuh responden yg: - pernah beli/pakai MS Glow - pernah lihat iklan ms glow lewat selebgram atau review customer di online pliss drop komen yaaw,1.9125950852310753e+18,,,in,,0,1,0,https://x.com/undefined/status/1912595085231075415,1.2992690360400937e+18,,0.0
1.912157730598437e+18,Tue Apr 15 23:43:11 +0000 2025,0,@agreekalcer Aku kurang bisa rekomendasiin tp ini produk yg lumayan works di aku FW: Ms glow acne calm Toner: Isntree green tea Moist: Benton Aloe Dan gong nya ini sih: evalen gel,1.9122906376822093e+18,,agreekalcer,in,,0,1,0,https://x.com/undefined/status/1912290637682209181,1.056168782123565e+18,,1.0
1.9118498048769152e+18,Tue Apr 15 03:51:37 +0000 2025,150,@mufaddal_vohra MS Dhoni a legend,1.9119907728128822e+18,,mufaddal_vohra,in,,0,0,2,https://x.com/undefined/status/1911990772812882293,1.704369376902996e+18,,0.0
1.9116816013707717e+18,Mon Apr 14 14:11:33 +0000 2025,0,@simp4cowofiksii dari beberapa tempat kalau ngga ella ya ms glow sih kak 2 itu yg dari fasilitas sm treatment nya oke sih tp kalo kantong pelajar aku saranin di ella,1.9117843937833206e+18,,simp4cowofiksii,in,,0,0,0,https://x.com/undefined/status/1911784393783320700,1.2676886698983997e+18,,0.0
1.911361179014058e+18,Mon Apr 14 11:01:50 +0000 2025,0,@babymetaall @ridwanhr ini episode yg pertama kali naek g wagon nya yg punya ms glow bukan sih?,1.911736649685357e+18,,babymetaall,in,,0,0,0,https://x.com/undefined/status/1911736649685356973,1.5864271604739645e+18,,0.0
1.9116826521446403e+18,Mon Apr 14 07:44:37 +0000 2025,0,@shua4lyf buat skrng ella dulu ms glow,1.9116870181253286e+18,,shua4lyf,in,,0,0,0,https://x.com/undefined/status/1911687018125328654,1.2676886698983997e+18,,0.0
1.9109338955432307e+18,Mon Apr 14 02:53:27 +0000 2025,0,@lauvnew Kalo nggak pake yuzu moisturizer ms glow kakk itu juga nggak kaleng kalengg kakk,1.911613743039218e+18,,lauvnew,in,,0,0,0,https://x.com/undefined/status/1911613743039217935,1.7715833941340283e+18,,1.0
1.8976426872953405e+18,Sun Apr 13 11:57:44 +0000 2025,0,@jnbbygirl aku ada paket ms glow krim malam cuma pake 3 kali aja. dm aja kalau minat,1.9113883304003917e+18,,jnbbygirl,in,,0,1,0,https://x.com/undefined/status/1911388330400391647,1.4626127696608174e+18,,0.0
1.910589932801794e+18,Sat Apr 12 17:51:23 +0000 2025,2,@tanyakanrl fw nya pake ms glow tonernya pake autumn tapi yang ijo day cream and night cream pake all perfect serum jerawat pake skin 1004 magadascar yang terbaru itu exfoliasi pake lacoco darkspot unguuu menyala dompetku,1.9111149402174835e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1911114940217483408,1.1181060652775793e+18,,0.0
1.910589932801794e+18,Fri Apr 11 16:03:01 +0000 2025,1,@tanyakanrl Udah cocok sama ms glow sih dari dulu,1.9107252842882255e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1910725284288225495,1.35048602989602e+18,,1.0
1.91059774108201e+18,Fri Apr 11 07:36:13 +0000 2025,0,Gaes kalian ada yg pake/pernah pake ms glow ngga?,1.91059774108201e+18,,,in,,0,2,0,https://x.com/undefined/status/1910597741082009993,1.1529469425209057e+18,,0.0
1.910589932801794e+18,Fri Apr 11 07:26:51 +0000 2025,0,@tanyakanrl yang keliatan maksimalnya kalo lagi pake paketan ms glow dan whitelab,1.9105953857328502e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1910595385732850109,1519703750.0,,0.0
1.910225901037462e+18,Thu Apr 10 07:00:58 +0000 2025,0,@ndhirahamdan Berdasarkan data terbaru ini 10 skincare top di Indonesia untuk 2025: - Wardah: Produk halal cocok semua kulit. - Scarlett: Terkenal whitening &amp; body care. - MS Glow: Dominan di e-commerce. - Somethinc: Inovatif kolab K-pop. - Avoskin: Bahan alami green beauty. -,1.9102264847671995e+18,,excelee_lab,in,,0,0,0,https://x.com/undefined/status/1910226484767199543,1.7206651831889224e+18,,0.0
1.9094659377131727e+18,Tue Apr 08 05:03:45 +0000 2025,0,@cicitttcuitttt Konten kecantikan aja kak Ms glow maksutnya kan?,1.9094722073714365e+18,,cicitttcuitttt,in,,0,1,0,https://x.com/undefined/status/1909472207371436517,1.7568633305502147e+18,,0.0
1.9070255999247444e+18,Tue Apr 08 03:04:36 +0000 2025,0,@Hend7i @AremafcOfficial Sumber dana Arema FC kemungkinan berasal dari investasi pemilik Iwan Budianto via PT. AABBI sponsor utama seperti The Legion Nutrition MS Glow for Men dan Indomie serta pendapatan dari penjualan tiket merchandise hak siar dan hadiah kompetisi. Namun detail pasti untuk,1.909442225026589e+18,,hendriaft,in,,0,0,0,https://x.com/undefined/status/1909442225026588916,1.7206651831889224e+18,,0.0
1.9092636659558113e+18,Mon Apr 07 15:15:05 +0000 2025,1,aku mau preloved night cream ms glow aku ada yang mau ga ? 75k dapat 2 (1 seal 1 lagi 80%),1.9092636659558113e+18,,,in,,0,0,0,https://x.com/undefined/status/1909263665955811402,2494481035.0,,0.0
1.9088447104559066e+18,Mon Apr 07 12:26:36 +0000 2025,0,@kuwromiee @kanamahae retinol ms glow bagus ga sihhh,1.909221265887699e+18,,kuwromiee,in,,0,0,0,https://x.com/undefined/status/1909221265887699031,1.3964827425320223e+18,,0.0
1.882086921171841e+18,Mon Apr 07 10:48:56 +0000 2025,0,@dunnowhattod0o kak itu yang ms glow sama lotion marina perbandingannya berapa : berapa yaa?,1.9091966872830364e+18,,dunnowhattod0o,in,,0,0,0,https://x.com/undefined/status/1909196687283036449,1.7951292001706967e+18,,0.0
1.9091916795231316e+18,Mon Apr 07 10:29:02 +0000 2025,3,Oa si ms. jonah talaga yown hahahhaa DEARFACE GLOW FYANG DEARFACE GLOW FYANG,1.9091916795231316e+18,,,in,,0,0,0,https://x.com/undefined/status/1909191679523131641,1.766480882460967e+18,,0.0
1.9091893194973394e+18,Mon Apr 07 10:19:39 +0000 2025,0,Ang J ng buhay nya si Ms. Jonah. Talaga ba? DEARFACE GLOW FYANG DEARFACE GLOW FYANG,1.9091893194973394e+18,,,tl,,0,0,0,https://x.com/undefined/status/1909189319497339379,1.285969028645712e+18,,0.0
1.9083916508978383e+18,Mon Apr 07 03:36:15 +0000 2025,0,@ABSCBNNews Sayang dapat pinagisipan ang hairdo at gown ni ms. Sharon . Ganda ng katawan nya now at grabe ang glow up pero yung styling pang oldies.,1.9090878020774298e+18,,ABSCBNNews,tl,,0,0,0,https://x.com/undefined/status/1909087802077429841,58920773.0,,1.0
1.9085584743610575e+18,Sun Apr 06 17:54:03 +0000 2025,0,@womanfeeds_id skintype oily facewash lagi pake ms glow nivea safi moist cosrx essence sih ss emina toner cosrx,1.9089412851443507e+18,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1908941285144350816,1.5251649342538424e+18,,0.0
1.9088929488147994e+18,Sun Apr 06 14:41:59 +0000 2025,0,semoga yang ciptain ms glow masuk surga BAGUS BGT ANJAY MANA DAPAT FREE BANYAK PULA MAKASI LOFYU ,1.9088929488147994e+18,,,in,,0,0,0,https://x.com/undefined/status/1908892948814799255,1.82836680936568e+18,,1.0
1.9088443690937958e+18,Sun Apr 06 11:28:56 +0000 2025,2,oyi guys ms glow jalan ijen iku wes buka gorong ya,1.9088443690937958e+18,,,in,,0,0,0,https://x.com/undefined/status/1908844369093795949,1.1594003584828334e+18,,0.0
1.9080639134696863e+18,Sun Apr 06 04:55:38 +0000 2025,0,@ylvkth ms glow lumayan mudarin bekas jerawat jg tapi tetep harus konsiten pake ya biar cepet,1.9087453887037852e+18,,ylvkth,in,,0,0,0,https://x.com/undefined/status/1908745388703785186,1.345954267828392e+18,,1.0
1.9081467248558618e+18,Fri Apr 04 13:16:45 +0000 2025,0,mau tanya dong kalian ada yg pake ms glow engga? ripyuu doang ms glow bikin cepet putih ga sii? pliss pengen nyoba soalnya tapi masii raguu,1.9081467248558618e+18,,,in,,0,2,0,https://x.com/undefined/status/1908146724855861732,1.2919039424738755e+18,,0.0
1.9073639534808064e+18,Fri Apr 04 06:07:07 +0000 2025,0,@amaliyakusumaa MS Glow juga jangan lupa,1.9080386059285425e+18,,amaliyakusumaa,in,,0,0,0,https://x.com/undefined/status/1908038605928542352,141133580.0,,0.0
1.9080230586880044e+18,Fri Apr 04 06:02:04 +0000 2025,0,@hokabeno Aku kemarin coba Wardah rose ternyata ga berbusa malah licin dan kurang enak dipake jadi belum nemu aku masih pake fw nya ms glow dia kalo dipake bener2 bersih komedo putih ikut gone ga bikin kering jujur pengen pindah brand lokal cuma belum nemu yg sebagus dia ,1.9080373313298924e+18,,hokabeno,in,,0,1,0,https://x.com/undefined/status/1908037331329892414,1.5707183039744942e+18,,1.0
1.9078164015760387e+18,Thu Apr 03 15:24:10 +0000 2025,0,Ada yg msh pke ms glow ga si? Tbtb laki gw nanya ms glow bagus ga kalo kmu mau make aku beliin Abs lahiran kulit gw badak bgt ga glowing² lgiii,1.9078164015760387e+18,,,in,,0,1,0,https://x.com/undefined/status/1907816401576038531,1379238348.0,,0.0
1.9077980153828767e+18,Thu Apr 03 14:11:06 +0000 2025,0,#nangis #tanyarl sedih bgt muka w breakout fufufu jerawatan bjir butuhhh saran plsss menurut kalian better ms glow scarlett atau skintific untuk satu paket? (untuk kulit sensitif + lagi jerawatan),1.9077980153828767e+18,,,in,,0,0,0,https://x.com/undefined/status/1907798015382876574,1.395353043718185e+18,,0.0
1.9074422729979866e+18,Thu Apr 03 10:40:21 +0000 2025,0,@womanfeeds_id Aku pake MS glow yang warna hijau sama viva yang acne gel,1.9077449779056602e+18,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1907744977905660158,1.7384310174831534e+18,,0.0
1.9076981366694464e+18,Thu Apr 03 08:45:35 +0000 2025,0,@lluvbluue ms glow. st oily acne prone after pemakaian ga bikin ketarik dan dia pump yang langsung ngeluarin busa gitu,1.90771609408281e+18,,lluvbluue,in,,0,0,0,https://x.com/undefined/status/1907716094082810208,1.8783925644639396e+18,,1.0
1.9059832992620708e+18,Mon Mar 31 04:02:49 +0000 2025,0,@convomf kls 2 SMP krn waktu itu gua break out parah dan itu ke dokter sih terus makin kesini gua pake wardah whitelab ms glow sekarang avoskin skin1004 sama cosrx,1.906557770205471e+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1906557770205471087,1.886741684068987e+18,,0.0
1.9059832992620708e+18,Sat Mar 29 14:06:43 +0000 2025,0,@convomf bener2 skincare rangkaian lengkap jujur kayaknya pas SMA kelas 1 atau 2 dikenalin temen sama produk Ms Glow tapi ga cocok si di gue. sblmnya paling facewash aja... pake apa yg nyokap gue pake wkwk. bener bener buluk dah ampun.,1.9059849714012777e+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1905984971401277717,1624769204.0,,-1.0
1.905385505325523e+18,Sat Mar 29 12:07:51 +0000 2025,0,@callmewuki @tiyramissyu @shuaberrycookie Iihh keren banget gak bikin breakout walaupun udah gak dipakeaku dulu make ms. Glow emang glowing mantep sih muka ku pas stop beeuuuh,1.9059550576458632e+18,,callmewuki,in,,0,1,0,https://x.com/undefined/status/1905955057645863147,1.7849742671443722e+18,,1.0
1.9059493418077394e+18,Sat Mar 29 11:45:08 +0000 2025,0,Glow secret wamemumunya tupesa twangu twote,1.9059493418077394e+18,,,in,,0,0,0,https://x.com/undefined/status/1905949341807739382,332097434.0,,0.0
1.9054962627426058e+18,Fri Mar 28 11:08:02 +0000 2025,0,@honeynotstar Tanpa marketing berlebihan MS Glow dan scarlett ga akan masuk 10 besar. 2 brand ini endorse nano micro macro sampe mega influencer makanya penjualannya tinggi terus.,1.905577618457723e+18,,honeynotstar,in,,0,0,0,https://x.com/undefined/status/1905577618457722991,8.811043475090432e+17,,0.0
1.9055238232496256e+18,Fri Mar 28 07:34:17 +0000 2025,2,guyss ada yg mau barter kursioner atau yg lain? Aku butuh responden dgn kriteria pernah beli/Makai skincare ms glow pernah liat review/Endorseran ms glow! Pliss kurang 20 lagii boleh Rep/DM ya,1.9055238232496256e+18,,,in,,0,0,0,https://x.com/undefined/status/1905523823249625485,1.2992690360400937e+18,,0.0
1.905523624054063e+18,Fri Mar 28 07:33:29 +0000 2025,0,guyss ada yg mau barter kursioner ga? kriteria pernah beli/Makai skincare ms glow pernah liat review/Endorseran ms glow! Pliss kurang 20 lagii boleh Rep/DM ya,1.905523624054063e+18,,,in,,0,0,0,https://x.com/undefined/status/1905523624054063212,1.2992690360400937e+18,,0.0
1.9054846468106158e+18,Fri Mar 28 04:58:36 +0000 2025,1,temen2 bolehkah aku minta bantuan kpd orang baik pengguna skincare ms glow pernah liat iklan/review ms glow buat isi kuesioner sender ?? rep aja ya nnti sender kirim linknyaa thankyouuu️ tolong menolong di bulan puasa makin besar pahalanyaa boleh bgt barter yw,1.9054846468106158e+18,,,in,,0,2,0,https://x.com/undefined/status/1905484646810615831,1.2992690360400937e+18,,0.0
1.905454121987322e+18,Fri Mar 28 02:57:18 +0000 2025,1,temen-temen ada yg mau ngisi Kuesioner? Boleh bgt barter Kuesioner jg atau like komen ig/tt aku punya 3 akunnn kriteria pengguna skincare ms glow pernah liat iklan/review ms glow buat isi kuesioner sender ?? rep aja ya nnti sender kirim linknyaa thankyouuu️,1.905454121987322e+18,,,in,,0,2,0,https://x.com/undefined/status/1905454121987321997,1.2992690360400937e+18,,0.0
1.9053919183783447e+18,Fri Mar 28 02:29:23 +0000 2025,0,@schfess Ayo yang pake ms glow isi kuesioner sender,1.9054470932943017e+18,,schfess,in,,0,0,0,https://x.com/undefined/status/1905447093294301667,1.563380759704277e+18,,0.0
1.905253812933419e+18,Fri Mar 28 01:02:21 +0000 2025,0,@AlifahRatu MS Glow turun karena ownernya ribut ya? Pdhl dia salahsatu yg modalnya paling gede buat nyaingin skintipik sama g2g :(,1.9054251903452326e+18,,AlifahRatu,in,,0,3,0,https://x.com/undefined/status/1905425190345232522,8.811043475090432e+17,,-1.0
1.9053892731149686e+18,Thu Mar 27 22:39:37 +0000 2025,2,Guyss sender minta bantuan kpd orang baik pengguna skincare ms glow pernah liat iklan/review ms glow buat isi kuesioner sender ?? rep aja ya nnti sender kirim linknyaa thankyouuu️ tolong menolong di bulan puasa makin besar pahalanyaa boleh bgt barter yww,1.9053892731149686e+18,,,in,,0,7,0,https://x.com/undefined/status/1905389273114968567,1.2992690360400937e+18,,0.0
1.9051420831801674e+18,Thu Mar 27 22:08:15 +0000 2025,0,@amaliyakusumaa Kalo Ms Glow gmn?,1.9053813770398925e+18,,amaliyakusumaa,in,,0,0,0,https://x.com/undefined/status/1905381377039892526,1.7590616118501704e+18,,0.0
